id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone,original_text,text_length,word_count,hashtag_count,mention_count,contains_url,is_retweet,processed_text,processed_length,processed_word_count,tweet_datetime,tweet_hour,tweet_day,tweet_month,tweet_year,tweet_dayofweek,tweet_is_weekend
10375,Ben Carson,0.3974,yes,0.6304,Positive,0.6304,Racial issues,0.3974,,SalMasekela,,3,,,"Ben Carson, solidifying the black vote. #GOPDebates",,2015-08-06 19:56:17 -0700,629486190933061632,The Universe,Pacific Time (US & Canada),"Ben Carson, solidifying the black vote. #GOPDebates",51,7,1,0,0,0,ben carson solidifying black vote,33,5,2015-08-06 19:56:17-07:00,19,6,8,2015,3,0
10389,No candidate mentioned,1.0,yes,1.0,Positive,0.3462,Racial issues,0.6538,,ouleye_ndoye,,2,,,Aaand the question about the racial divide goes to ... *drum roll* ... the only black man on stage. #GOPdebates #overit,,2015-08-06 19:55:58 -0700,629486109039435781,"New York, N.Y.",Eastern Time (US & Canada),Aaand the question about the racial divide goes to ... *drum roll* ... the only black man on stage. #GOPdebates #overit,119,21,2,0,0,0,aaand question racial divide go drum roll black man stage,57,10,2015-08-06 19:55:58-07:00,19,6,8,2015,3,0
10405,Ted Cruz,0.4444,yes,0.6667,Positive,0.3333,None of the above,0.4444,,Psalm11813,,149,,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",,2015-08-06 19:55:37 -0700,629486023643271168,,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",140,27,2,1,0,1,think cruz trump need band together expose set job get rid bush rubio,69,13,2015-08-06 19:55:37-07:00,19,6,8,2015,3,0
10431,No candidate mentioned,1.0,yes,1.0,Positive,0.3404,Racial issues,0.6702,,KyleAlexLittle,,0,,,"Oh race issues, this should be good. #GOPDebates",,2015-08-06 19:55:17 -0700,629485936456433664,"Des Moines, IA",Central Time (US & Canada),"Oh race issues, this should be good. #GOPDebates",48,8,1,0,0,0,race issue good,15,3,2015-08-06 19:55:17-07:00,19,6,8,2015,3,0
10456,No candidate mentioned,1.0,yes,1.0,Positive,1.0,FOX News or Moderators,0.6816,,J_robinson93,,8,,,RT @SalMasekela: Straight Outta Compton commercial on Fox News. Well played. 🙌🏿 #GOPDebates,,2015-08-06 19:54:58 -0700,629485857246945281,Jersey,Quito,RT @SalMasekela: Straight Outta Compton commercial on Fox News. Well played. 🙌🏿 #GOPDebates,91,13,1,1,0,1,straight outta compton commercial fox news well played,54,8,2015-08-06 19:54:58-07:00,19,6,8,2015,3,0
10476,No candidate mentioned,1.0,yes,1.0,Positive,0.6784,None of the above,1.0,,beaniegurl47,,0,,,#DebateQuestionsWeWantToHear #debate #GOPDebates #veterans but we want the government to bless our veterans!,,2015-08-06 19:54:34 -0700,629485755585290240,"Atlanta, GA",Eastern Time (US & Canada),#DebateQuestionsWeWantToHear #debate #GOPDebates #veterans but we want the government to bless our veterans!,108,13,4,0,0,0,want government bless veteran,29,4,2015-08-06 19:54:34-07:00,19,6,8,2015,3,0
10478,Donald Trump,1.0,yes,1.0,Positive,0.6552,FOX News or Moderators,1.0,,Psalm11813,,93,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates",,2015-08-06 19:54:31 -0700,629485744118042624,,,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates",105,13,2,2,0,1,thanks fox news youre raising rating,36,6,2015-08-06 19:54:31-07:00,19,6,8,2015,3,0
10490,No candidate mentioned,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,pilgrimsurgeon,,0,,,Many good men in 2nd GOP debates #GOPDebate #GOPDebates,,2015-08-06 19:54:19 -0700,629485694449160192,California,Pacific Time (US & Canada),Many good men in 2nd GOP debates #GOPDebate #GOPDebates,55,9,2,0,0,0,many good men gop debate,24,5,2015-08-06 19:54:19-07:00,19,6,8,2015,3,0
10501,No candidate mentioned,1.0,yes,1.0,Positive,0.6667,None of the above,1.0,,BigBoyBaker,,0,,,Finally someone defines conservatives and progressives.  Thank you Carly Fiorina.  #GOPDebates,,2015-08-06 19:54:08 -0700,629485650027413504,"Indiana, U.S.A.",Eastern Time (US & Canada),Finally someone defines conservatives and progressives.  Thank you Carly Fiorina.  #GOPDebates,94,11,1,0,0,0,finally someone defines conservative progressive thank carly fiorina,68,8,2015-08-06 19:54:08-07:00,19,6,8,2015,3,0
10521,John Kasich,1.0,yes,1.0,Positive,0.348,Religion,0.6948,,DoubleDipChip,,0,,,"You hear that, GOP candidates? Kasich said God wants America to succeed.  Too bad some of you, at least, wanted America to fail! #GOPDebates",,2015-08-06 19:53:36 -0700,629485515386028032,,,"You hear that, GOP candidates? Kasich said God wants America to succeed.  Too bad some of you, at least, wanted America to fail! #GOPDebates",140,24,1,0,0,0,hear gop candidate kasich said god want america succeed bad least wanted america fail,85,14,2015-08-06 19:53:36-07:00,19,6,8,2015,3,0
10530,Ted Cruz,0.6667,yes,1.0,Positive,0.6667,None of the above,0.6429,,Psalm11813,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",,2015-08-06 19:53:27 -0700,629485476307533824,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",128,19,2,3,0,1,need take control debate,24,4,2015-08-06 19:53:27-07:00,19,6,8,2015,3,0
10533,John Kasich,1.0,yes,1.0,Positive,0.6882,None of the above,1.0,,NathanHam87,,2,,,"RT @SalMasekela: Kasich, it may be the booze talking....but I think I like you man. #GOPDebates",,2015-08-06 19:53:23 -0700,629485459312394241,"West Jefferson, NC",,"RT @SalMasekela: Kasich, it may be the booze talking....but I think I like you man. #GOPDebates",95,16,1,1,0,1,kasich may booze talkingbut think like man,42,7,2015-08-06 19:53:23-07:00,19,6,8,2015,3,0
10535,Donald Trump,1.0,yes,1.0,Positive,0.7056,None of the above,1.0,,markforeman81,,0,,,@megynkelly @FrankLuntz @realDonaldTrump @RealBenCarson stood out @jamiaw #GOPDebates,,2015-08-06 19:53:21 -0700,629485451490029568,,,@megynkelly @FrankLuntz @realDonaldTrump @RealBenCarson stood out @jamiaw #GOPDebates,85,8,1,5,0,0,stood,5,1,2015-08-06 19:53:21-07:00,19,6,8,2015,3,0
10537,No candidate mentioned,1.0,yes,1.0,Positive,0.3579,None of the above,1.0,,Morrkate,,5,,,RT @NickSylian: From today to the time the next president has one year in office #22aDay will empty that arena. #GOPDebates #IAVA,,2015-08-06 19:53:20 -0700,629485448642056192,"Princeton, NJ",Mountain Time (US & Canada),RT @NickSylian: From today to the time the next president has one year in office #22aDay will empty that arena. #GOPDebates #IAVA,129,22,3,1,0,1,today time next president one year office empty arena,53,9,2015-08-06 19:53:20-07:00,19,6,8,2015,3,0
10548,John Kasich,1.0,yes,1.0,Positive,0.6743,None of the above,0.6743,,jordiemojordie,,0,,,I believe this is the first mention of human rights all night. Thx Kasich. #GOPDebates,,2015-08-06 19:53:10 -0700,629485406271057921,Chicago | Eastman,Quito,I believe this is the first mention of human rights all night. Thx Kasich. #GOPDebates,86,15,1,0,0,0,believe first mention human right night thx kasich,50,8,2015-08-06 19:53:10-07:00,19,6,8,2015,3,0
10552,John Kasich,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,SalMasekela,,2,,,"Kasich, it may be the booze talking....but I think I like you man. #GOPDebates",,2015-08-06 19:53:08 -0700,629485395151970308,The Universe,Pacific Time (US & Canada),"Kasich, it may be the booze talking....but I think I like you man. #GOPDebates",78,14,1,0,0,0,kasich may booze talkingbut think like man,42,7,2015-08-06 19:53:08-07:00,19,6,8,2015,3,0
10559,Ted Cruz,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,ripnros,,65,,,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",,2015-08-06 19:53:02 -0700,629485371651411969,,,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",107,12,2,1,1,1,headed presidential debate ted,30,4,2015-08-06 19:53:02-07:00,19,6,8,2015,3,0
10568,Ted Cruz,0.6517,yes,1.0,Positive,1.0,None of the above,1.0,,Maxinerunner,,38,,,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",,2015-08-06 19:52:56 -0700,629485344413609985,,Atlantic Time (Canada),"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",128,19,2,3,0,1,need take control debate,24,4,2015-08-06 19:52:56-07:00,19,6,8,2015,3,0
10576,John Kasich,1.0,yes,1.0,Positive,0.6836,Religion,0.6836,,msgoddessrises,,0,,,"#Kasich ""I do believe in miracles"" ""restore common sense"" bam for the win!!! #GOPDebates that's a CHRISTIAN!",,2015-08-06 19:52:48 -0700,629485314046689280,Viva Las Vegas NV.,Pacific Time (US & Canada),"#Kasich ""I do believe in miracles"" ""restore common sense"" bam for the win!!! #GOPDebates that's a CHRISTIAN!",108,17,2,0,0,0,believe miracle restore common sense bam win thats christian,60,9,2015-08-06 19:52:48-07:00,19,6,8,2015,3,0
10578,No candidate mentioned,1.0,yes,1.0,Positive,0.6747,Religion,1.0,,tmservo433,,1,,,I know God. He's a friend of mine. Im glad to count him as a backer #GOPdebates,,2015-08-06 19:52:46 -0700,629485305687617536,,,I know God. He's a friend of mine. Im glad to count him as a backer #GOPdebates,79,17,1,0,0,0,know god he friend mine glad count backer,41,8,2015-08-06 19:52:46-07:00,19,6,8,2015,3,0
10582,Ted Cruz,0.4396,yes,0.6629999999999999,Positive,0.337,FOX News or Moderators,0.4396,,TxSeadog,,1,,,RT @USVeteran2: @FoxNews shutting @SenTedCruz out of debate. Has not spoken In 30 minutes. Has to beg them for a chance to say anything !  …,,2015-08-06 19:52:45 -0700,629485299400249348, Beach South of St. Somewhere!,Eastern Time (US & Canada),RT @USVeteran2: @FoxNews shutting @SenTedCruz out of debate. Has not spoken In 30 minutes. Has to beg them for a chance to say anything !  …,140,26,0,3,0,1,shutting debate spoken minute beg chance say anything,53,8,2015-08-06 19:52:45-07:00,19,6,8,2015,3,0
10583,Donald Trump,1.0,yes,1.0,Positive,0.6751,FOX News or Moderators,0.6992,,Psalm11813,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate  #GOPDebates,,2015-08-06 19:52:44 -0700,629485296220942336,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate  #GOPDebates,121,18,2,1,0,1,ask trump legitimate question look wallace face trump nail,58,9,2015-08-06 19:52:44-07:00,19,6,8,2015,3,0
10598,Mike Huckabee,0.4376,yes,0.6615,Positive,0.3488,None of the above,0.4376,,mdZvqPln,,0,,,"""The purpose of the military is to kill people and break things"" @GovMikeHuckabee #GOPDebates  might be the quote of the night",,2015-08-06 19:52:31 -0700,629485239748927489,"Pittsburgh, Pennsylvania, USA",Eastern Time (US & Canada),"""The purpose of the military is to kill people and break things"" @GovMikeHuckabee #GOPDebates  might be the quote of the night",126,21,1,1,0,0,purpose military kill people break thing might quote night,58,9,2015-08-06 19:52:31-07:00,19,6,8,2015,3,0
10610,No candidate mentioned,0.4002,yes,0.6326,Positive,0.6326,None of the above,0.4002,,jilllaurennn,,28,,,RT @Wilberforce91: One of my favorite things about the #GOPDebates is how many of these candidates I've seen in person. Thanks @LibertyU &amp; …,,2015-08-06 19:52:21 -0700,629485200154730499,757 - 434,Eastern Time (US & Canada),RT @Wilberforce91: One of my favorite things about the #GOPDebates is how many of these candidates I've seen in person. Thanks @LibertyU &amp; …,144,24,1,2,0,1,one favorite thing many candidate ive seen person thanks amp,60,10,2015-08-06 19:52:21-07:00,19,6,8,2015,3,0
10617,Donald Trump,1.0,yes,1.0,Positive,1.0,Immigration,1.0,,sassylassee,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,2015-08-06 19:52:14 -0700,629485168605138945,Out there~,Quito,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",130,20,2,1,0,1,trump got right nobody would talk immigration untill brought,60,9,2015-08-06 19:52:14-07:00,19,6,8,2015,3,0
10621,Ted Cruz,0.4218,yes,0.6495,Positive,0.3299,,0.2277,,Dr_DrewZC,,2,,,RT @Sweetpea593: #GOPDebates they won't let #TedCruz speak!,,2015-08-06 19:52:05 -0700,629485134430011392,,Eastern Time (US & Canada),RT @Sweetpea593: #GOPDebates they won't let #TedCruz speak!,59,8,2,1,0,1,wont let speak,14,3,2015-08-06 19:52:05-07:00,19,6,8,2015,3,0
10635,Ted Cruz,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,arnoldse38,,65,,,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",,2015-08-06 19:51:56 -0700,629485093178986496,"Leesburg, GA",,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",107,12,2,1,1,1,headed presidential debate ted,30,4,2015-08-06 19:51:56-07:00,19,6,8,2015,3,0
10640,No candidate mentioned,1.0,yes,1.0,Positive,0.6697,FOX News or Moderators,1.0,,don_scalise,,1,,,#GOPDebates - i'm still staring at @megynkelly #bae,,2015-08-06 19:51:50 -0700,629485067748950016,West Virginia,Eastern Time (US & Canada),#GOPDebates - i'm still staring at @megynkelly #bae,51,8,2,1,0,0,still staring,13,2,2015-08-06 19:51:50-07:00,19,6,8,2015,3,0
10644,No candidate mentioned,1.0,yes,1.0,Positive,0.359,None of the above,1.0,,Swoldemort,,1,,,"Here comes Chase from Facebook, asking the important questions *hurts forearm making jerk off gesture* #GOPDebates",,2015-08-06 19:51:47 -0700,629485056831193092,"Tulsa, Oklahoma",,"Here comes Chase from Facebook, asking the important questions *hurts forearm making jerk off gesture* #GOPDebates",114,16,1,0,0,0,come chase facebook asking impoant question hus forearm making jerk gesture,75,11,2015-08-06 19:51:47-07:00,19,6,8,2015,3,0
10662,Ted Cruz,0.6705,yes,1.0,Positive,0.6705,None of the above,0.6591,,JoannaWoman991,,149,,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",,2015-08-06 19:51:35 -0700,629485006960734208,TEXAS  CONSERVATIVE ,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",140,27,2,1,0,1,think cruz trump need band together expose set job get rid bush rubio,69,13,2015-08-06 19:51:35-07:00,19,6,8,2015,3,0
10672,Donald Trump,0.6842,yes,1.0,Positive,0.3474,FOX News or Moderators,1.0,,sassylassee,,71,,,RT @RWSurferGirl: These debates will raise @realDonaldTrump 's ratings because Fox News is afraid of Trump and it shows. #GOPDebate #GOPDeb…,,2015-08-06 19:51:28 -0700,629484976183115776,Out there~,Quito,RT @RWSurferGirl: These debates will raise @realDonaldTrump 's ratings because Fox News is afraid of Trump and it shows. #GOPDebate #GOPDeb…,140,21,2,2,0,1,debate raise rating fox news afraid trump show,46,8,2015-08-06 19:51:28-07:00,19,6,8,2015,3,0
10676,No candidate mentioned,0.4444,yes,0.6667,Positive,0.3448,FOX News or Moderators,0.4444,,Guilliamerex,,9,,,"RT @cat_1012000: Thanks @FoxTV for holding the #GOPDebates Now millions of people KNOW you're no better or balanced then MSN, ABC, CBS... #…",,2015-08-06 19:51:26 -0700,629484969413341184,Liberty's Last Stand in CA,Alaska,"RT @cat_1012000: Thanks @FoxTV for holding the #GOPDebates Now millions of people KNOW you're no better or balanced then MSN, ABC, CBS... #…",140,23,1,2,0,1,thanks holding million people know youre better balanced msn abc cbs,68,11,2015-08-06 19:51:26-07:00,19,6,8,2015,3,0
10678,Ted Cruz,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,MendyKiser,,65,,,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",,2015-08-06 19:51:25 -0700,629484966645207040,"SC Lowcountry, The Beach!",Eastern Time (US & Canada),"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",107,12,2,1,1,1,headed presidential debate ted,30,4,2015-08-06 19:51:25-07:00,19,6,8,2015,3,0
10696,No candidate mentioned,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,CathyCulp,,0,,,Would love to have seen it!   Seemed better than all these guys! #GOPdebates https://t.co/aawvUQqQRB,,2015-08-06 19:51:08 -0700,629484891726426112,"Brentwood, TN",Central Time (US & Canada),Would love to have seen it!   Seemed better than all these guys! #GOPdebates https://t.co/aawvUQqQRB,100,14,1,0,1,0,would love seen seemed better guy,33,6,2015-08-06 19:51:08-07:00,19,6,8,2015,3,0
10697,Ted Cruz,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,Texgalleslie,,65,,,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",,2015-08-06 19:51:07 -0700,629484890900180992,Texas ,Mountain Time (US & Canada),"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",107,12,2,1,1,1,headed presidential debate ted,30,4,2015-08-06 19:51:07-07:00,19,6,8,2015,3,0
10705,No candidate mentioned,1.0,yes,1.0,Positive,0.6325,None of the above,0.6603,,scottaxe,,3,,,RT @GallagherPreach: It is just me or can anyone else not wait for SNL this weekend for the debate coverage? #GOPdebates #GOPdebate,,2015-08-06 19:51:01 -0700,629484862928367616,Los Angeles ,,RT @GallagherPreach: It is just me or can anyone else not wait for SNL this weekend for the debate coverage? #GOPdebates #GOPdebate,131,22,2,1,0,1,anyone else wait snl weekend debate coverage,44,7,2015-08-06 19:51:01-07:00,19,6,8,2015,3,0
10730,Donald Trump,1.0,yes,1.0,Positive,0.6707,None of the above,1.0,,isnkr,,5,,,"RT @steakNstiffarms: I'm imagining Trump giving a State of the Union, and yeah ok maybe I'd vote for him #GOPDebates",,2015-08-06 19:50:42 -0700,629484783127658496,Scottsdale AZ,Eastern Time (US & Canada),"RT @steakNstiffarms: I'm imagining Trump giving a State of the Union, and yeah ok maybe I'd vote for him #GOPDebates",116,20,1,1,0,1,imagining trump giving state union yeah maybe vote,50,8,2015-08-06 19:50:42-07:00,19,6,8,2015,3,0
10737,No candidate mentioned,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,Morganjean96,,19,,,RT @BethBehrs: Classy. #GOPDebates  https://t.co/pZpyl1rdU6,,2015-08-06 19:50:36 -0700,629484759224156160,,Arizona,RT @BethBehrs: Classy. #GOPDebates  https://t.co/pZpyl1rdU6,59,5,1,1,1,1,classy,6,1,2015-08-06 19:50:36-07:00,19,6,8,2015,3,0
10762,Ted Cruz,1.0,yes,1.0,Positive,0.3438,FOX News or Moderators,1.0,,mabvet,,21,,,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 

I'm LOL at how you refuse to ask him questions!
#GOPDebat…",,2015-08-06 19:50:00 -0700,629484607679909888,,Eastern Time (US & Canada),"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 

I'm LOL at how you refuse to ask him questions!
#GOPDebat…",140,24,1,3,0,1,hey absolutely fearful lol refuse ask question,46,7,2015-08-06 19:50:00-07:00,19,6,8,2015,3,0
10766,Chris Christie,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,Odalys811,,0,,,@ChrisChristie You are making me even more proud of New Jersey!#GOPDEBATES,,2015-08-06 19:49:55 -0700,629484587031379968,,,@ChrisChristie You are making me even more proud of New Jersey!#GOPDEBATES,74,11,1,1,0,0,making even proud new jersey,28,5,2015-08-06 19:49:55-07:00,19,6,8,2015,3,0
10774,Ted Cruz,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,2AFight,,65,,,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",,2015-08-06 19:49:48 -0700,629484559034286085,"Seattle, WA",Pacific Time (US & Canada),"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",107,12,2,1,1,1,headed presidential debate ted,30,4,2015-08-06 19:49:48-07:00,19,6,8,2015,3,0
10781,Ted Cruz,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,JDjwhite54,,65,,,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",,2015-08-06 19:49:39 -0700,629484521063346176,"Toledo, Oh.",,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",107,12,2,1,1,1,headed presidential debate ted,30,4,2015-08-06 19:49:39-07:00,19,6,8,2015,3,0
10782,Ted Cruz,0.6667,yes,1.0,Positive,0.3333,None of the above,0.6667,,stompcure,,149,,,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",,2015-08-06 19:49:38 -0700,629484517246418945,Georgia,Eastern Time (US & Canada),"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",140,27,2,1,0,1,think cruz trump need band together expose set job get rid bush rubio,69,13,2015-08-06 19:49:38-07:00,19,6,8,2015,3,0
10816,Mike Huckabee,0.4707,yes,0.6859999999999999,Positive,0.3488,None of the above,0.4707,,nkcoghlan,,0,,,Huckabee plays bass right? He must play a Steinberger. I just know it. #gopdebates,,2015-08-06 19:48:49 -0700,629484311696310272,"Indiana, USA",,Huckabee plays bass right? He must play a Steinberger. I just know it. #gopdebates,82,14,1,0,0,0,huckabee play bass right must play steinberger know,51,8,2015-08-06 19:48:49-07:00,19,6,8,2015,3,0
10840,Rand Paul,0.6966,yes,1.0,Positive,0.6966,Foreign Policy,0.6629,,MrsW0nderful,,0,,,That makes sense Ron Paul. #GOPDebates #GOPDebate stop giving money to enemies.,,2015-08-06 19:48:18 -0700,629484179995017216,Texas cuz it rhymes with Lexus,Central Time (US & Canada),That makes sense Ron Paul. #GOPDebates #GOPDebate stop giving money to enemies.,79,12,2,0,0,0,make sense ron paul stop giving money enemy,43,8,2015-08-06 19:48:18-07:00,19,6,8,2015,3,0
10842,Donald Trump,1.0,yes,1.0,Positive,0.3333,None of the above,1.0,,0ohblah,,78,,,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate  #GOPDebates,,2015-08-06 19:48:15 -0700,629484169039581184,,Casablanca,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate  #GOPDebates,121,18,2,1,0,1,ask trump legitimate question look wallace face trump nail,58,9,2015-08-06 19:48:15-07:00,19,6,8,2015,3,0
10864,Rand Paul,1.0,yes,1.0,Positive,0.357,None of the above,1.0,,mitchbytes,,0,,,I want what Rand Paul is having #GOPDebates,,2015-08-06 19:47:52 -0700,629484072247504896,Philly,Quito,I want what Rand Paul is having #GOPDebates,43,8,1,0,0,0,want rand paul,14,3,2015-08-06 19:47:52-07:00,19,6,8,2015,3,0
10872,Ben Carson,1.0,yes,1.0,Positive,1.0,None of the above,0.6602,,TH3R34LTRUTH,,1,,,RT @UnitedCitizen01: #FOXNEWS  #GOPDebates  @BenCarson OWNS this Debate when it comes to SMART,,2015-08-06 19:47:45 -0700,629484041687797760,Texas,,RT @UnitedCitizen01: #FOXNEWS  #GOPDebates  @BenCarson OWNS this Debate when it comes to SMART,94,13,2,2,0,1,owns debate come sma,20,4,2015-08-06 19:47:45-07:00,19,6,8,2015,3,0
10874,Rand Paul,1.0,yes,1.0,Positive,1.0,None of the above,1.0,,lynn_mistie,,0,,,"Perfect,sweet to the point no time hogging. Go Rand! #GOPdebates",,2015-08-06 19:47:39 -0700,629484016735924225,Klamath Falls Oregon,,"Perfect,sweet to the point no time hogging. Go Rand! #GOPdebates",64,10,1,0,0,0,perfectsweet point time hogging rand,36,5,2015-08-06 19:47:39-07:00,19,6,8,2015,3,0
10887,Donald Trump,1.0,yes,1.0,Positive,1.0,Immigration,1.0,,NancyVLewis,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,2015-08-06 19:47:27 -0700,629483965762674688,New York ,Eastern Time (US & Canada),"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",130,20,2,1,0,1,trump got right nobody would talk immigration untill brought,60,9,2015-08-06 19:47:27-07:00,19,6,8,2015,3,0
10902,Ben Carson,1.0,yes,1.0,Positive,0.6437,None of the above,1.0,,theChandraMoore,,0,,,Ben Carson's got the best hair on that whole stage #GOPDebates,,2015-08-06 19:47:11 -0700,629483900281057281,Los Angeles,Pacific Time (US & Canada),Ben Carson's got the best hair on that whole stage #GOPDebates,62,11,1,0,0,0,ben carson got best hair whole stage,36,7,2015-08-06 19:47:11-07:00,19,6,8,2015,3,0
10910,Donald Trump,1.0,yes,1.0,Positive,0.6778,FOX News or Moderators,1.0,,ott_deb,,134,,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,,2015-08-06 19:47:04 -0700,629483869784395776,NY/TN,,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,140,22,1,2,0,1,candidate dont attack fox stoping speaking,42,6,2015-08-06 19:47:04-07:00,19,6,8,2015,3,0
10913,Donald Trump,1.0,yes,1.0,Positive,0.6628,None of the above,1.0,,KittyBhagat,,1,,,RT @msgoddessrises: 😂😂😂😂 Drink!!! #Trump #GOPDebates  https://t.co/Az9GUGMCGU,,2015-08-06 19:47:03 -0700,629483864302301184,"Texas, USA. Liberal. rare bird",,RT @msgoddessrises: 😂😂😂😂 Drink!!! #Trump #GOPDebates  https://t.co/Az9GUGMCGU,77,7,2,1,1,1,😂😂😂😂 drink,10,2,2015-08-06 19:47:03-07:00,19,6,8,2015,3,0
10937,Ben Carson,1.0,yes,1.0,Positive,1.0,None of the above,0.6859999999999999,,tonibirdsong,,1,,,Oh @RealBenCarson you are brilliant &amp; I love you but please drink a few Red Bulls before the next debate. #GOPdebates 🇺🇸,,2015-08-06 19:46:28 -0700,629483717531201537,"Franklin, Tennessee",Central Time (US & Canada),Oh @RealBenCarson you are brilliant &amp; I love you but please drink a few Red Bulls before the next debate. #GOPdebates 🇺🇸,124,22,1,1,0,0,brilliant amp love please drink red bull next debate,52,9,2015-08-06 19:46:28-07:00,19,6,8,2015,3,0
